target,text
0,babe far 2 2 spk da mo dead 2 da wrld sleeping da sofa day
0,also didnt get na hi hi hi hi hi
0,multimedia message
0,much cost approx per month
0,lara said loan lt gt
0,u dun wan u dun like already ah wat u still eating
0,mean get door
0,annoying
0,really crashed cuddled sofa
0,regret inform u nh made never actually report 2 yor local hospital 2b r sorry 4 inconvenience
0,ok noe u busy really bored msg oso dunno wat colour choose 4 one
0,yeah basically time next week get away mom amp get 3
0,gloucesterroad uup later
0,whatever im pretty pissed
0,well gon na finish bath good fine night
0,made payment dont much sorry would want fedex way
1,private 2003 account statement show 800 point call 08715203685 identifier expires
1,urgent trying contact last weekend draw show u prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm
0,lol well without could big sale together
0,shall come get pickle
0,unfortunately found pick sister airport evening think going try go one th
0,k ill need sr model pls send mail id pa
0,call get chance plz lt 3
1,freemsg feelin kinda lnly hope u like 2 keep company jst got cam moby wan na c pic txt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242
0,unni thank dear recharge rakhesh
0,pen thing beyond joke wont biro master ca ever
0,kate lovely see tonight ill phone tomorrow got sing guy gave card
0,oops 4 got bit
0,yup
1,thanks subscription ringtone uk mobile charged please confirm replying yes reply charged
0,hey chief give bell get need talk royal visit 1st june
0,good good billy mate gone jogging enjoy concert
0,going college else ill come self pa
0,wat dear sleeping ah
0,tmrw im finishing 9 door
0,lot happened feel quiet beth aunt charlie working lot helen mo
0,go walmart stay
0,thanks honey still heard anything leave bit longer 2 crowd try later great advice thanks hope cardiff still
0,madam regret receive reference check dlf rakhesh kerala
0,going join tomorrow
0,tirupur call da
0,pls give prometazine syrup 5mls lt gt min later feed
0,never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning
0,nope think go monday sorry replied late
0,still coming tonight
0,exactly anyways far jide study visiting
0,wan early lei outside wun b home early neva mind
1,customer loyalty offer new nokia6650 mobile txtauction txt word start 81151 get 4t ctxt tc
0,wait till 2 bus pick
0,said problem let know
0,right brah see later
0,nvm going wear sport shoe anyway going late leh
0,released another italian one today cosign option
0,k roommate also want dubsack another friend may also want plan bringing extra tell know sure
0,great p diddy neighbor come toothpaste every morning
0,monthly amount terrible pay anything till 6months finishing school
0,heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream
0,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria less expensive much less expensive unless getting citizen rate new zealand
0,anything lor toa payoh got place 2 walk meh
0,tonight yeah
0,lei
0,happening gotten job begun registration permanent residency
1,hungry gay guy feeling hungry 4 call 08718730555 stop text call 08712460324
0,yup wun believe wat u really neva c e msg sent shuhui
0,still maybe leave credit card get gas get back like told
0,noe specify da domain nusstu ìï still sch
0,lol ok ill try send warned sprint dead slow prolly get tomorrow
0,saturday sunday holiday difficult
0,thk 530 lor dunno get ticket wat u
0,poyyarikatur kolathupalayam unjalur post erode dis lt gt
0,dare change ring
1,urgent call 09066612661 landline complementary 4 tenerife holiday cash await collection sae c po box 3 wa14 2px 150ppm sender hol offer
0,wait msg lt gt min
1,guess somebody know secretly fancy wan na find give u call 09065394973 landline datebox1282essexcm61xn 18
0,sorry dude dont know forgot even dan reminded sorry hope guy fun
0,1 thing change sentence want 2 concentrate educational career im leaving
0,great hear settling well happenin wit ola
0,thing ape u fight death keep something minute u let go thats
0,right later
1,urgent trying contact today draw show prize guaranteed call 09066358361 land line claim y87 valid 12hrs
0,pride almost lt gt year old takin money kid supposed deal stuff grownup stuff tell
0,u miss someone
0,wah lucky man save money hee
0,long since screamed princess
0,eh sorry leh din c ur msg sad already lar watching tv u still office
0,lt gt pple marry lover becz hav gud undrstndng dat avoids problem sent dis 2 u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send lt gt frnds lt gt min whn u read
0,sent like
0,wow love sooo much know barely stand wonder day go well love think miss
0,watching cartoon listening music amp eve go temple amp church u
0,happy new year princess
1,please call 08712402972 immediately urgent message waiting
0,yo watching movie netflix
0,haha awesome might need take doin tonight
0,yes princess toledo
0,reaching home 5 min
0,thanks fill complete calm reassurance
0,pussy perfect
1,brand new mobile music service live free music player arrive shortly install phone browse content top artist
0,7 go ok na
0,lol really need remember eat drinking appreciate keeping company night babe smile
0,superior telling friday leave department except leave way call waheed fathima hr conform
0,go fool dont cheat others ok
1,getting touch folk waiting company txt back name age opt enjoy community
0,hey leave big deal take care
0,sun anti sleep medicine
0,wake lt gt morning
0,paying attention
0,yo know anyone lt gt otherwise able buy liquor guy flaked right get hold somebody 4 loko night
0,im late tellmiss im way
1,u 447801259231 secret admirer looking 2 make contact r reveal think ur 09058094597
0,co lar ba dao ok 1 pm lor u never ask go ah said u would ask fri said u ask today
0,give sec think think
0,chance might evaporated soon violated privacy stealing phone number employer paperwork cool please contact report supervisor
0,well desperate call armand
0,poor girl ca go one day lmao
0,hope thing went well reminds still need u c little thing left lounge
0,orh tot u say still dun believe
1,married local woman looking discreet action 5 real match instantly phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
0,wot u 2 j
0,maybe find something else instead
0,told everything stop dont let get dehydrated
0,know god created gap finger one made come amp fill gap holding hand love
0,lol would despite cramp like girl
0,dice art class 6 thru 9 thanks though idea time come tomorrow
0,hey babe u doin wot u 2 2nite love annie x
0,sister kid
0,went ur hon lab one
0,promise though even gotten dinner yet
0,dunno lei neva say
0,ok found dis pierre cardin one look normal cost 20 sale
0,prob send email
0,dear mood cant drive brother drive
0,jay snickering tell x totally fucking chord speak
0,guy planning coming
0,fair enough anything going
0,discussed mother ah
0,8 min go lunch
1,guaranteed latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h
0,think still car
0,whats staff name taking class u
0,eek lot time especially since american pie like 8 minute long ca stop singing
0,dear umma called
0,hoping would send message rent due dont enough reserve completely gone loan need hoping could balance lt gt way could get till mid march hope pay back
0,g want know fuck
0,yup havent want go yoga call book
0,nothing much chillin home super bowl plan
0,aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ah gee
0,number vivek
0,boo time u get u supposed take shopping today
0,tell reached
0,excellent ready moan scream ecstasy
1,orange customer may claim free camera phone upgrade loyalty call 0207 153 offer end 14thmarch c apply availa
1,discount code rp176781 stop message reply stop customer service 08717205546
0,ok prob take ur time
0,change window logoff sound
0,want send something sell fast lt gt k easy money
0,already sabarish asked go
0,certainly put thing perspective something like happens
1,dorothy bank granite issue explosive pick member 300 nasdaq symbol cdgt per
0,k wait chikku il send aftr lt gt min
0,kindly send one flat lt decimal gt today
1,freemsg replied text randy sexy female live local luv hear netcollex ltd 08700621170150p per msg reply stop end
0,dunno lei shd b driving lor co go sch 1 hr oni
0,coming home 4 dinner
0,super da good replacement murali
0,hi moved in2 pub would great 2 c u u cud come
1,hi amy sending free phone number couple day give access adult party
0,u wan 2 haf lunch da canteen
0,many happy return day wish happy birthday
0,although told u dat baig face watch really like e watch u gave co fr thanx 4 everything dat u done today touched
1,congratulation winner august prize draw call 09066660100 prize code 2309
0,good friend care close friend understand true friend stay forever beyond word beyond time gud ni8
0,remind get shall
0,vikky come around lt time gt
0,forget owns private property good boy always passionate kiss
0,download clear movie dvd copy
0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss
0,ill obey
0,dropped em omw back
0,need 8th campus atm could pick hour two
0,brainless baby doll vehicle sariyag drive madoke barolla
0,lol u trust
0,generally one uncountable noun u dictionary piece research
0,fuck juswoke bed boatin dock slept wid 25 year old spinout giv u da gossip l8r
0,happy new year man
1,cash prize claim call09050000327
0,never believe actually got taunton wow
0,happen behave like
0,ill 3 min look
0,usually person unconscious child adult may behave abnormally call
0,talk g x
0,send naughty pix
0,er hello thing quite go plan limping slowly home followed aa exhaust hanging
0,hi technical assistance u customer call email
